prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,desired_cfs,idx,test_id,dataset,black_box
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by Post,Send Notification by e-mail,0,5.0,14,1,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by Post,Send Questionnaire,0,5.0,14,2,synthetic_data,randomForestClassifier
Register,Low Medical History,Contact Hospital,High Medical History,0,Prepare Notification Content,Create Questionnaire,Send Notification by Post,Send Notification by Post,0,5.0,14,3,synthetic_data,randomForestClassifier
Register,High Medical History,High Insurance Check,High Medical History,0,Prepare Notification Content,Create Questionnaire,Send Notification by e-mail,Send Notification by Post,0,5.0,14,4,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by e-mail,Send Notification by Post,0,10.0,14,5,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by Phone,Send Notification by Post,0,10.0,14,6,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by e-mail,Send Notification by Post,0,10.0,14,7,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by Post,Send Questionnaire,0,10.0,14,8,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by Post,Send Notification by e-mail,0,10.0,14,9,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by e-mail,Send Notification by Post,0,15.0,14,10,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by Phone,Send Notification by Post,0,15.0,14,11,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by e-mail,Send Notification by Post,0,15.0,14,12,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by Post,Send Notification by Phone,0,15.0,14,13,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by Phone,Send Notification by Post,Send Notification by e-mail,15.0,14,14,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by e-mail,Send Notification by Post,0,20.0,14,15,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by e-mail,Send Notification by Post,Send Notification by Phone,20.0,14,16,synthetic_data,randomForestClassifier
Register,High Insurance Check,Contact Hospital,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Notification by Phone,Send Notification by Post,0,20.0,14,17,synthetic_data,randomForestClassifier
Register,High Insurance Check,Low Insurance Check,High Medical History,Accept Claim,Prepare Notification Content,Create Questionnaire,Send Questionnaire,Send Notification by Post,0,20.0,14,18,synthetic_data,randomForestClassifier
Register,High Insurance Check,Low Insurance Check,High Medical History,0,Prepare Notification Content,Create Questionnaire,Send Notification by e-mail,Send Notification by e-mail,0,20.0,14,19,synthetic_data,randomForestClassifier
Register,Contact Hospital,Contact Hospital,High Insurance Check,Contact Hospital,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,5.0,15,0,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,Reject Claim,Contact Hospital,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Phone,0,5.0,15,1,synthetic_data,randomForestClassifier
Register,Contact Hospital,Contact Hospital,Send Questionnaire,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,0,5.0,15,2,synthetic_data,randomForestClassifier
Register,Contact Hospital,Low Medical History,High Insurance Check,High Insurance Check,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,Send Notification by e-mail,5.0,15,3,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Insurance Check,High Medical History,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Questionnaire,Send Notification by Phone,5.0,15,4,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Insurance Check,0,Create Questionnaire,Prepare Notification Content,0,Receive Questionnaire Response,0,10.0,15,5,synthetic_data,randomForestClassifier
Register,High Medical History,Contact Hospital,High Insurance Check,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,0,10.0,15,6,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,0,10.0,15,7,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,Low Insurance Check,High Insurance Check,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,Send Notification by Post,10.0,15,8,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Insurance Check,High Medical History,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,0,Receive Questionnaire Response,10.0,15,9,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Insurance Check,Contact Hospital,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,Send Notification by Phone,15.0,15,10,synthetic_data,randomForestClassifier
Register,Contact Hospital,Send Questionnaire,High Insurance Check,Low Insurance Check,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,0,0,15.0,15,11,synthetic_data,randomForestClassifier
Register,Contact Hospital,Send Questionnaire,High Medical History,Low Insurance Check,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,0,15.0,15,12,synthetic_data,randomForestClassifier
Register,Low Insurance Check,High Medical History,High Insurance Check,High Insurance Check,Create Questionnaire,Prepare Notification Content,Send Notification by Post,Send Notification by Post,0,15.0,15,13,synthetic_data,randomForestClassifier
Register,Contact Hospital,Send Questionnaire,High Insurance Check,0,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,15.0,15,14,synthetic_data,randomForestClassifier
Register,Low Insurance Check,High Medical History,High Insurance Check,High Medical History,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,0,20.0,15,15,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,High Insurance Check,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Questionnaire,Send Notification by Post,0,20.0,15,16,synthetic_data,randomForestClassifier
Register,Contact Hospital,Low Insurance Check,High Insurance Check,0,Create Questionnaire,Prepare Notification Content,Send Questionnaire,Send Notification by Post,0,20.0,15,17,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Medical History,Accept Claim,Low Medical History,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by e-mail,0,20.0,15,18,synthetic_data,randomForestClassifier
Register,Contact Hospital,High Insurance Check,High Medical History,Accept Claim,Create Questionnaire,Prepare Notification Content,Send Notification by Phone,Send Notification by Post,0,20.0,15,19,synthetic_data,randomForestClassifier
