caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,Qty_Completed,Qty_for_MRB,activity_duration,event_nr,hour,lifecycle:transition,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
14_CF,Flat Grinding,2012-01-03 22:19:39,2012-01-04 04:33:30,2012-01-04 06:33:44,ID0998,44,0.02467232074016962,0,1.0,0.0,1.0,7,4,complete,1,3153.5,474.7,273.5,120.23333333333333,"{'Part_Desc_': 'Cutting Wheel', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 1.0}",deviant
62_CF,Grinding Rework,2012-01-04 00:56:09,2012-01-04 05:29:07,2012-01-04 08:17:10,ID4528,46,0.01233616037008481,0,1.0,0.0,1.0,2,4,complete,1,3122.85,2031.05,242.85,168.05,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 1.0}",deviant
Case178,Grinding Rework,2012-01-03 22:33:04,2012-01-04 04:30:24,2012-01-04 08:20:24,ID4872,45,0.01233616037008481,0,2.0,0.0,299.0,7,4,complete,1,3150.4,784.3333333333334,270.4,140.48333333333332,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 250.0}",deviant
32_CF,Turning & Milling,2012-01-03 08:40:08,2012-01-04 04:42:52,2012-01-04 08:55:38,ID4219,37,0.6491904394757132,6,1.0,0.0,120.00000576000001,1,8,complete,1,1960.1333333333334,1960.1333333333334,520.1333333333333,252.76666666666668,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
11_CF,Grinding Rework,2012-01-04 01:33:46,2012-01-04 07:58:20,2012-01-04 09:56:18,ID4287,46,0.01233616037008481,0,1.0,0.0,1.0,7,7,complete,1,3358.3333333333335,485.8333333333333,478.3333333333333,117.96666666666667,"{'Part_Desc_': 'Cutting Wheel', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 1.0}",deviant
Case238,Turning & Milling,2012-01-03 19:12:29,2012-01-04 00:18:41,2012-01-04 11:18:41,ID4794,42,0.6491904394757132,0,54.0,0.0,643.0,4,0,complete,1,2898.6833333333334,426.2,18.683333333333334,135.51666666666668,"{'Part_Desc_': 'Electrical Contact', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 320.0}",regular
79_CF,Grinding Rework,2012-01-04 05:07:32,2012-01-04 08:17:10,2012-01-04 11:45:16,ID4528,48,0.01233616037008481,1,1.0,0.0,1.0,2,8,complete,1,3367.45,2126.3,487.45,208.1,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 1.0}",deviant
Case254,Laser Marking,2012-01-04 09:47:21,2012-01-04 09:47:21,2012-01-04 11:47:21,ID0998,52,0.06090979182729375,0,225.0,0.0,1.0,1,9,complete,1,3467.35,3467.35,587.35,220.3,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 225.0}",regular
Case188,Lapping,2012-01-04 11:30:55,2012-01-04 11:30:55,2012-01-04 12:00:55,ID4882,54,0.12336160370084812,0,2.0,0.0,244.0,1,11,complete,1,3570.9166666666665,3570.9166666666665,690.9166666666666,176.35,"{'Part_Desc_': 'Punch Holder', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 350.0}",deviant
8_CF,Turning & Milling,2012-01-03 05:20:06,2012-01-04 08:55:38,2012-01-04 12:07:05,ID4219,35,0.6491904394757132,5,1.0,0.0,120.00000576000001,2,8,complete,1,1964.6666666666667,424.81666666666666,524.6666666666666,191.45,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case255,Laser Marking,2012-01-04 06:22:32,2012-01-04 11:47:21,2012-01-04 12:32:21,ID0998,50,0.06090979182729375,0,40.0,0.0,59.99999999999999,3,10,complete,1,3518.3,1248.8333333333333,638.3,138.35,"{'Part_Desc_': 'other', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 40.0}",regular
Case271,Turning & Milling,2012-01-04 13:10:54,2012-01-04 13:10:54,2012-01-04 14:03:54,ID4932,55,0.6491904394757132,0,1.0,0.0,492.00000000000006,1,13,complete,1,3670.9,3670.9,790.9,223.41666666666666,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 150.0}",regular
14_CF,Lapping,2012-01-04 06:33:44,2012-01-04 12:32:09,2012-01-04 14:47:30,ID4287,50,0.12336160370084812,0,1.0,0.0,1.0,8,12,complete,1,3632.15,478.65,752.15,135.35,"{'Part_Desc_': 'Cutting Wheel', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 1.0}",deviant
Case246,Turning & Milling,2012-01-04 08:19:06,2012-01-04 08:19:06,2012-01-04 15:19:06,ID4641,51,0.6491904394757132,0,14.0,0.0,75.0,1,8,complete,1,3379.1,3379.1,499.1,235.01666666666668,"{'Part_Desc_': 'other', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 36.0}",regular
34_CF,Turning & Milling,2012-01-03 09:12:16,2012-01-04 12:07:05,2012-01-04 16:00:34,ID4219,38,0.6491904394757132,7,1.0,0.0,120.00000576000001,1,9,complete,1,1992.2666666666667,1992.2666666666667,552.2666666666667,233.48333333333332,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case185,Turning & Milling,2012-01-04 15:38:25,2012-01-04 15:38:25,2012-01-04 16:53:25,ID4132,57,0.6491904394757132,0,7.0,0.0,60.0,1,15,complete,1,3818.4166666666665,3818.4166666666665,938.4166666666666,224.88333333333333,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 17.0}",deviant
Case238,Turning & Milling,2012-01-04 11:18:41,2012-01-04 16:50:21,2012-01-04 16:59:21,ID4167,53,0.6491904394757132,0,54.0,0.0,643.0,5,16,complete,1,3890.35,991.6666666666666,1010.35,128.41666666666666,"{'Part_Desc_': 'Electrical Contact', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 320.0}",regular
Case277,Round Grinding,2012-01-04 05:29:07,2012-01-04 11:45:16,2012-01-04 17:00:16,ID4528,48,0.4379336931380108,1,1.0,0.0,31.0,5,11,complete,1,3576.1833333333334,471.73333333333335,696.1833333333333,138.55,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 3.0}",regular
Case188,Laser Marking,2012-01-04 12:00:55,2012-01-04 15:30:40,2012-01-04 17:15:40,ID0998,53,0.06090979182729375,0,2.0,0.0,244.0,2,15,complete,1,3810.6666666666665,239.75,930.6666666666666,159.4,"{'Part_Desc_': 'Punch Holder', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 350.0}",deviant
Case153,Round Grinding,2012-01-04 12:28:39,2012-01-04 17:00:16,2012-01-04 17:50:16,ID4528,54,0.4379336931380108,0,4.0,0.0,59.99999999999999,1,12,complete,1,3628.65,3628.65,748.65,204.73333333333332,"{'Part_Desc_': 'Housing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 45.99999999999999}",regular
Case199,Lapping,2012-01-04 16:40:11,2012-01-04 16:40:11,2012-01-04 17:55:11,ID4882,58,0.12336160370084812,0,1.0,0.0,75.0,1,16,complete,1,3880.1833333333334,3880.1833333333334,1000.1833333333333,168.85,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 180.0}",regular
Case237,Turning & Milling Q.C.,2012-01-04 17:05:36,2012-01-04 17:05:36,2012-01-04 18:20:36,ID4618,59,0.17424826522744796,0,131.0,0.0,75.0,1,17,complete,1,3905.6,3905.6,1025.6,179.41666666666666,"{'Part_Desc_': 'Fastener', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 313.0}",regular
Case236,Round Grinding,2012-01-04 14:24:02,2012-01-04 17:50:16,2012-01-04 18:35:16,ID4528,56,0.4379336931380108,1,20.0,0.0,60.0,1,14,complete,1,3744.0333333333333,3744.0333333333333,864.0333333333333,203.11666666666667,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 20.0}",regular
11_CF,Lapping,2012-01-04 09:56:18,2012-01-04 17:02:17,2012-01-04 19:09:12,ID4287,52,0.12336160370084812,0,1.0,0.0,1.0,8,17,complete,1,3902.2833333333333,543.95,1022.2833333333333,126.91666666666667,"{'Part_Desc_': 'Cutting Wheel', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 1.0}",deviant
Case254,Flat Grinding,2012-01-04 11:47:21,2012-01-04 17:15:40,2012-01-04 19:15:40,ID0998,53,0.02467232074016962,1,225.0,0.0,1.0,2,15,complete,1,3813.4666666666667,346.1166666666667,933.4666666666667,152.25,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 225.0}",regular
Case255,Final Inspection Q.C.,2012-01-04 12:32:21,2012-01-04 18:20:36,2012-01-04 19:20:36,ID4618,54,0.2027756360832691,0,40.0,0.0,59.99999999999999,4,18,complete,1,3973.766666666667,455.46666666666664,1093.7666666666667,123.51666666666667,"{'Part_Desc_': 'other', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 40.0}",regular
36_CF,Turning & Milling,2012-01-03 10:24:07,2012-01-04 16:00:34,2012-01-04 19:44:40,ID4219,39,0.6491904394757132,8,1.0,0.0,120.00000576000001,1,10,complete,1,2064.116666666667,2064.116666666667,624.1166666666667,224.1,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case178,other,2012-01-04 08:20:24,2012-01-04 14:18:57,2012-01-04 19:47:57,ID4355,51,0.0,0,2.0,0.0,299.0,8,14,complete,1,3738.95,588.55,858.95,145.58333333333334,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 250.0}",deviant
Case271,Turning & Milling,2012-01-04 14:03:54,2012-01-04 17:45:00,2012-01-04 20:26:00,ID4932,55,0.6491904394757132,0,1.0,0.0,492.00000000000006,2,17,complete,1,3945.0,274.1,1065.0,171.11666666666667,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 150.0}",regular
Case187,Round Grinding,2012-01-04 05:48:48,2012-01-04 11:52:51,2012-01-04 20:49:51,ID4385,49,0.4379336931380108,0,2.0,0.0,361.0,5,11,complete,1,3592.85,1011.05,712.85,144.11666666666667,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 200.0}",deviant
Case185,Grinding Rework,2012-01-04 16:53:25,2012-01-04 20:31:06,2012-01-04 22:03:06,ID4528,58,0.01233616037008481,2,7.0,0.0,60.0,2,20,complete,1,4111.1,292.68333333333334,1231.1,165.08333333333334,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 17.0}",deviant
Case153,Round Grinding,2012-01-04 17:50:16,2012-01-04 22:03:06,2012-01-04 22:58:06,ID4528,59,0.4379336931380108,1,4.0,0.0,59.99999999999999,2,21,complete,1,4155.2,526.55,1275.2,167.9,"{'Part_Desc_': 'Housing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 45.99999999999999}",regular
37_CF,Turning & Milling,2012-01-03 11:19:51,2012-01-04 19:44:40,2012-01-04 23:13:59,ID4219,40,0.6491904394757132,8,1.0,0.0,120.00000576000001,1,11,complete,1,2119.85,2119.85,679.85,209.31666666666666,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case219,Lapping,2012-01-04 22:11:52,2012-01-04 22:11:52,2012-01-04 23:20:52,ID0998,63,0.12336160370084812,0,14.0,0.0,334.0,1,22,complete,1,4211.866666666667,4211.866666666667,1331.8666666666666,161.93333333333334,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 29.999999999999996}",regular
14_CF,Round Grinding,2012-01-04 14:47:30,2012-01-04 21:25:54,2012-01-04 23:44:26,ID4163,56,0.4379336931380108,0,1.0,0.0,1.0,9,21,complete,1,4165.9,533.75,1285.9,138.53333333333333,"{'Part_Desc_': 'Cutting Wheel', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 1.0}",deviant
Case222,Packing,2012-01-04 23:28:14,2012-01-04 23:28:14,2012-01-05 00:28:14,ID4820,64,0.03932151117964534,0,1.0,0.0,60.00000000000001,1,23,complete,1,4288.233333333334,4288.233333333334,1408.2333333333333,188.45,"{'Part_Desc_': 'other', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 100.0}",regular
Case236,Round Grinding,2012-01-04 18:35:16,2012-01-04 22:58:06,2012-01-05 00:43:06,ID4528,59,0.4379336931380108,0,20.0,0.0,60.0,2,21,complete,1,4197.1,453.06666666666666,1317.1,165.71666666666667,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 20.0}",regular
Case199,Lapping,2012-01-04 17:55:11,2012-01-04 21:16:11,2012-01-05 01:42:11,ID4882,59,0.12336160370084812,0,1.0,0.0,75.0,2,21,complete,1,4156.183333333333,276.0,1276.1833333333334,149.35,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 180.0}",regular
Case233,other,2012-01-04 20:46:17,2012-01-04 20:46:17,2012-01-05 01:46:17,ID4641,62,0.0,0,9.0,0.0,270.0,1,20,complete,1,4126.283333333334,4126.283333333334,1246.2833333333333,198.6,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 24.0}",regular
12_CF,Turning & Milling,2012-01-03 09:00:49,2012-01-04 23:13:59,2012-01-05 01:48:58,ID4219,37,0.6491904394757132,8,1.0,0.0,120.00000576000001,2,12,complete,1,2182.2833333333333,577.8,742.2833333333333,154.98333333333332,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case210,Turning & Milling,2012-01-04 19:53:17,2012-01-04 19:53:17,2012-01-05 01:53:17,ID4529,61,0.6491904394757132,0,21.0,0.0,234.00000000000003,1,19,complete,1,4073.2833333333333,4073.2833333333333,1193.2833333333333,202.5,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 85.0}",regular
Case201,Round Grinding,2012-01-05 00:40:41,2012-01-05 00:40:41,2012-01-05 01:55:41,ID4493,64,0.4379336931380108,0,2.0,0.0,247.0,1,0,complete,1,4360.683333333333,4360.683333333333,40.68333333333333,183.91666666666666,"{'Part_Desc_': 'Wheel Shaft', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 20.0}",regular
Case277,Round Grinding,2012-01-04 17:00:16,2012-01-05 00:43:06,2012-01-05 02:23:06,ID4528,58,0.4379336931380108,2,1.0,0.0,31.0,6,23,complete,1,4288.5,712.3166666666667,1408.5,156.95,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 3.0}",regular
Case254,Flat Grinding,2012-01-04 19:15:40,2012-01-05 01:04:56,2012-01-05 02:23:56,ID0998,60,0.02467232074016962,0,225.0,0.0,1.0,3,1,complete,1,4384.933333333333,571.4666666666667,64.93333333333334,163.71666666666667,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 225.0}",regular
Case246,Turning & Milling,2012-01-04 15:19:06,2012-01-04 18:59:21,2012-01-05 02:39:21,ID3846,56,0.6491904394757132,0,14.0,0.0,75.0,2,18,complete,1,4019.35,640.25,1139.35,172.08333333333334,"{'Part_Desc_': 'other', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 36.0}",regular
Case219,Lapping,2012-01-04 23:20:52,2012-01-05 02:34:09,2012-01-05 03:02:09,ID0998,63,0.12336160370084812,0,14.0,0.0,334.0,2,2,complete,1,4474.15,262.28333333333336,154.15,159.4,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 29.999999999999996}",regular
Case255,Packing,2012-01-04 19:20:36,2012-01-05 02:14:27,2012-01-05 03:14:27,ID4820,60,0.03932151117964534,0,40.0,0.0,59.99999999999999,5,2,complete,1,4454.45,480.68333333333334,134.45,140.66666666666666,"{'Part_Desc_': 'other', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 40.0}",regular
Case266,Turning & Milling Q.C.,2012-01-05 01:45:28,2012-01-05 01:45:28,2012-01-05 03:25:28,ID4163,65,0.17424826522744796,0,131.0,0.0,230.00000000000003,1,1,complete,1,4425.466666666666,4425.466666666666,105.46666666666667,228.95,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 153.0}",regular
Case201,Turning & Milling Q.C.,2012-01-05 01:55:41,2012-01-05 02:33:20,2012-01-05 03:48:20,ID4493,65,0.17424826522744796,0,2.0,0.0,247.0,2,2,complete,1,4473.333333333333,112.65,153.33333333333334,170.5,"{'Part_Desc_': 'Wheel Shaft', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 20.0}",regular
Case237,Turning & Milling,2012-01-04 18:20:36,2012-01-04 21:50:22,2012-01-05 03:50:22,ID4167,59,0.6491904394757132,0,131.0,0.0,75.0,2,21,complete,1,4190.366666666667,284.76666666666665,1310.3666666666666,136.3,"{'Part_Desc_': 'Fastener', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 313.0}",regular
Case188,Lapping,2012-01-04 17:15:40,2012-01-05 01:42:11,2012-01-05 04:22:11,ID4882,59,0.12336160370084812,0,2.0,0.0,244.0,3,22,complete,1,4231.766666666666,421.1,1351.7666666666667,167.4,"{'Part_Desc_': 'Punch Holder', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 350.0}",deviant
Case185,Packing,2012-01-04 22:03:06,2012-01-05 03:42:30,2012-01-05 04:42:30,ID4820,62,0.03932151117964534,0,7.0,0.0,60.0,3,3,complete,1,4542.5,431.4,222.5,160.06666666666666,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 17.0}",deviant
Case153,Final Inspection Q.C.,2012-01-04 22:58:06,2012-01-05 04:10:55,2012-01-05 04:47:55,ID4287,63,0.2027756360832691,0,4.0,0.0,59.99999999999999,3,4,complete,1,4570.916666666667,415.71666666666664,250.91666666666666,165.56666666666666,"{'Part_Desc_': 'Housing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 45.99999999999999}",regular
Case250,Milling,2012-01-04 18:43:01,2012-01-04 20:26:00,2012-01-05 04:56:00,ID4932,60,0,0,32.0,0.0,60.0,1,18,complete,1,4003.016666666667,4003.016666666667,1123.0166666666667,203.33333333333334,"{'Part_Desc_': 'Barrel', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 32.0}",regular
Case210,Turning & Milling,2012-01-05 01:53:17,2012-01-05 04:06:06,2012-01-05 04:56:06,ID4794,65,0.6491904394757132,0,21.0,0.0,234.00000000000003,2,4,complete,1,4566.1,492.81666666666666,246.1,169.33333333333334,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 85.0}",regular
Case238,Turning & Milling,2012-01-04 16:59:21,2012-01-05 03:50:22,2012-01-05 05:04:22,ID4167,58,0.6491904394757132,0,54.0,0.0,643.0,6,22,complete,1,4251.3,360.95,1371.3,139.18333333333334,"{'Part_Desc_': 'Electrical Contact', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 320.0}",regular
11_CF,Flat Grinding,2012-01-04 19:09:12,2012-01-05 02:40:47,2012-01-05 05:08:34,ID4445,60,0.02467232074016962,0,1.0,0.0,1.0,9,2,complete,1,4480.783333333334,578.5,160.78333333333333,147.78333333333333,"{'Part_Desc_': 'Cutting Wheel', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 1.0}",deviant
41_CF,Turning & Milling,2012-01-03 14:51:12,2012-01-05 01:48:58,2012-01-05 05:31:41,ID4219,39,0.6491904394757132,9,1.0,0.0,120.00000576000001,1,14,complete,1,2331.2,2331.2,891.2,222.71666666666667,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case177,Lapping,2012-01-05 03:48:41,2012-01-05 03:48:41,2012-01-05 05:53:41,ID0998,65,0.12336160370084812,0,1.0,0.0,230.0,1,3,complete,1,4548.683333333333,4548.683333333333,228.68333333333334,185.48333333333332,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 151.0}",regular
Case236,Turning & Milling Q.C.,2012-01-05 00:43:06,2012-01-05 05:02:50,2012-01-05 05:56:50,ID4618,64,0.17424826522744796,0,20.0,0.0,60.0,3,5,complete,1,4622.833333333333,425.73333333333335,302.8333333333333,162.5,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 20.0}",regular
Case266,Turning & Milling,2012-01-05 03:25:28,2012-01-05 04:05:57,2012-01-05 05:59:57,ID4429,64,0.6491904394757132,0,131.0,0.0,230.00000000000003,2,4,complete,1,4565.95,140.48333333333332,245.95,194.03333333333333,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 153.0}",regular
Case187,Round Grinding,2012-01-04 20:49:51,2012-01-05 02:41:44,2012-01-05 06:46:44,ID4355,62,0.4379336931380108,0,2.0,0.0,361.0,6,2,complete,1,4481.733333333334,888.8833333333333,161.73333333333332,154.71666666666667,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 200.0}",deviant
Case228,Turning & Milling,2012-01-05 05:39:35,2012-01-05 05:39:35,2012-01-05 06:55:35,ID0997,67,0.6491904394757132,0,9.0,0.0,59.99999999999999,1,5,complete,1,4659.583333333333,4659.583333333333,339.5833333333333,208.38333333333333,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
Case219,Round Grinding,2012-01-05 03:02:09,2012-01-05 07:09:56,2012-01-05 08:01:56,ID4355,65,0.4379336931380108,0,14.0,0.0,334.0,3,7,complete,1,4749.933333333333,275.78333333333336,429.93333333333334,182.73333333333332,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 29.999999999999996}",regular
Case227,Packing,2012-01-05 07:07:31,2012-01-05 07:07:31,2012-01-05 08:07:31,ID4820,69,0.03932151117964534,0,10.0,0.0,56.00000000000001,1,7,complete,1,4747.516666666666,4747.516666666666,427.51666666666665,213.06666666666666,"{'Part_Desc_': 'Gauge', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
Case277,Lapping,2012-01-05 02:23:06,2012-01-05 07:58:28,2012-01-05 08:08:28,ID4528,65,0.12336160370084812,0,1.0,0.0,31.0,7,7,complete,1,4798.466666666666,509.96666666666664,478.46666666666664,177.08333333333334,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 3.0}",regular
Case233,other,2012-01-05 01:46:17,2012-01-05 03:52:00,2012-01-05 08:21:00,ID3846,65,0.0,0,9.0,0.0,270.0,2,3,complete,1,4552.0,425.71666666666664,232.0,179.15,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 24.0}",regular
Case199,Lapping,2012-01-05 01:42:11,2012-01-05 05:53:41,2012-01-05 09:03:41,ID0998,64,0.12336160370084812,0,1.0,0.0,75.0,3,5,complete,1,4671.733333333334,515.55,351.73333333333335,166.91666666666666,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 180.0}",regular
Case178,other,2012-01-04 19:47:57,2012-01-05 01:59:30,2012-01-05 09:06:30,ID4385,60,0.0,0,2.0,0.0,299.0,9,1,complete,1,4439.5,700.55,119.5,165.25,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 250.0}",deviant
42_CF,Turning & Milling,2012-01-03 15:05:57,2012-01-05 05:31:41,2012-01-05 09:07:47,ID4219,40,0.6491904394757132,10,1.0,0.0,120.00000576000001,1,15,complete,1,2345.95,2345.95,905.95,216.1,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
14_CF,Turning & Milling,2012-01-04 23:44:26,2012-01-05 06:55:40,2012-01-05 09:27:06,ID4163,64,0.6491904394757132,0,1.0,0.0,1.0,10,6,complete,1,4735.666666666667,569.7666666666667,415.6666666666667,151.43333333333334,"{'Part_Desc_': 'Cutting Wheel', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 1.0}",deviant
Case227,Final Inspection Q.C.,2012-01-05 08:07:31,2012-01-05 08:37:57,2012-01-05 09:33:57,ID4287,69,0.2027756360832691,0,10.0,0.0,56.00000000000001,2,8,complete,1,4837.95,90.43333333333334,517.95,164.2,"{'Part_Desc_': 'Gauge', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
