,trace_id,amount,prefix_1,Unnamed: 0_1,event_nr_1,hour_1,lifecycle:transition_1,month_1,org:resource_1,queue_1,relative_timestamp_from_previous_activity_1,relative_timestamp_from_start_1,start:timestamp_1,time:timestamp_1,timesincecasestart_1,timesincelastevent_1,timesincemidnight_1,weekday_1,prefix_2,Unnamed: 0_2,event_nr_2,hour_2,lifecycle:transition_2,month_2,org:resource_2,queue_2,relative_timestamp_from_previous_activity_2,relative_timestamp_from_start_2,start:timestamp_2,time:timestamp_2,timesincecasestart_2,timesincelastevent_2,timesincemidnight_2,weekday_2,prefix_3,Unnamed: 0_3,event_nr_3,hour_3,lifecycle:transition_3,month_3,org:resource_3,queue_3,relative_timestamp_from_previous_activity_3,relative_timestamp_from_start_3,start:timestamp_3,time:timestamp_3,timesincecasestart_3,timesincelastevent_3,timesincemidnight_3,weekday_3,prefix_4,Unnamed: 0_4,event_nr_4,hour_4,lifecycle:transition_4,month_4,org:resource_4,queue_4,relative_timestamp_from_previous_activity_4,relative_timestamp_from_start_4,start:timestamp_4,time:timestamp_4,timesincecasestart_4,timesincelastevent_4,timesincemidnight_4,weekday_4,prefix_5,Unnamed: 0_5,event_nr_5,hour_5,lifecycle:transition_5,month_5,org:resource_5,queue_5,relative_timestamp_from_previous_activity_5,relative_timestamp_from_start_5,start:timestamp_5,time:timestamp_5,timesincecasestart_5,timesincelastevent_5,timesincemidnight_5,weekday_5,prefix_6,Unnamed: 0_6,event_nr_6,hour_6,lifecycle:transition_6,month_6,org:resource_6,queue_6,relative_timestamp_from_previous_activity_6,relative_timestamp_from_start_6,start:timestamp_6,time:timestamp_6,timesincecasestart_6,timesincelastevent_6,timesincemidnight_6,weekday_6,prefix_7,Unnamed: 0_7,event_nr_7,hour_7,lifecycle:transition_7,month_7,org:resource_7,queue_7,relative_timestamp_from_previous_activity_7,relative_timestamp_from_start_7,start:timestamp_7,time:timestamp_7,timesincecasestart_7,timesincelastevent_7,timesincemidnight_7,weekday_7,prefix_8,Unnamed: 0_8,event_nr_8,hour_8,lifecycle:transition_8,month_8,org:resource_8,queue_8,relative_timestamp_from_previous_activity_8,relative_timestamp_from_start_8,start:timestamp_8,time:timestamp_8,timesincecasestart_8,timesincelastevent_8,timesincemidnight_8,weekday_8,prefix_9,Unnamed: 0_9,event_nr_9,hour_9,lifecycle:transition_9,month_9,org:resource_9,queue_9,relative_timestamp_from_previous_activity_9,relative_timestamp_from_start_9,start:timestamp_9,time:timestamp_9,timesincecasestart_9,timesincelastevent_9,timesincemidnight_9,weekday_9,prefix_10,Unnamed: 0_10,event_nr_10,hour_10,lifecycle:transition_10,month_10,org:resource_10,queue_10,relative_timestamp_from_previous_activity_10,relative_timestamp_from_start_10,start:timestamp_10,time:timestamp_10,timesincecasestart_10,timesincelastevent_10,timesincemidnight_10,weekday_10,prefix_11,Unnamed: 0_11,event_nr_11,hour_11,lifecycle:transition_11,month_11,org:resource_11,queue_11,relative_timestamp_from_previous_activity_11,relative_timestamp_from_start_11,start:timestamp_11,time:timestamp_11,timesincecasestart_11,timesincelastevent_11,timesincemidnight_11,weekday_11,prefix_12,Unnamed: 0_12,event_nr_12,hour_12,lifecycle:transition_12,month_12,org:resource_12,queue_12,relative_timestamp_from_previous_activity_12,relative_timestamp_from_start_12,start:timestamp_12,time:timestamp_12,timesincecasestart_12,timesincelastevent_12,timesincemidnight_12,weekday_12,prefix_13,Unnamed: 0_13,event_nr_13,hour_13,lifecycle:transition_13,month_13,org:resource_13,queue_13,relative_timestamp_from_previous_activity_13,relative_timestamp_from_start_13,start:timestamp_13,time:timestamp_13,timesincecasestart_13,timesincelastevent_13,timesincemidnight_13,weekday_13,prefix_14,Unnamed: 0_14,event_nr_14,hour_14,lifecycle:transition_14,month_14,org:resource_14,queue_14,relative_timestamp_from_previous_activity_14,relative_timestamp_from_start_14,start:timestamp_14,time:timestamp_14,timesincecasestart_14,timesincelastevent_14,timesincemidnight_14,weekday_14,prefix_15,Unnamed: 0_15,event_nr_15,hour_15,lifecycle:transition_15,month_15,org:resource_15,queue_15,relative_timestamp_from_previous_activity_15,relative_timestamp_from_start_15,start:timestamp_15,time:timestamp_15,timesincecasestart_15,timesincelastevent_15,timesincemidnight_15,weekday_15,prefix_16,Unnamed: 0_16,event_nr_16,hour_16,lifecycle:transition_16,month_16,org:resource_16,queue_16,relative_timestamp_from_previous_activity_16,relative_timestamp_from_start_16,start:timestamp_16,time:timestamp_16,timesincecasestart_16,timesincelastevent_16,timesincemidnight_16,weekday_16,prefix_17,Unnamed: 0_17,event_nr_17,hour_17,lifecycle:transition_17,month_17,org:resource_17,queue_17,relative_timestamp_from_previous_activity_17,relative_timestamp_from_start_17,start:timestamp_17,time:timestamp_17,timesincecasestart_17,timesincelastevent_17,timesincemidnight_17,weekday_17,prefix_18,Unnamed: 0_18,event_nr_18,hour_18,lifecycle:transition_18,month_18,org:resource_18,queue_18,relative_timestamp_from_previous_activity_18,relative_timestamp_from_start_18,start:timestamp_18,time:timestamp_18,timesincecasestart_18,timesincelastevent_18,timesincemidnight_18,weekday_18,prefix_19,Unnamed: 0_19,event_nr_19,hour_19,lifecycle:transition_19,month_19,org:resource_19,queue_19,relative_timestamp_from_previous_activity_19,relative_timestamp_from_start_19,start:timestamp_19,time:timestamp_19,timesincecasestart_19,timesincelastevent_19,timesincemidnight_19,weekday_19,prefix_20,Unnamed: 0_20,event_nr_20,hour_20,lifecycle:transition_20,month_20,org:resource_20,queue_20,relative_timestamp_from_previous_activity_20,relative_timestamp_from_start_20,start:timestamp_20,time:timestamp_20,timesincecasestart_20,timesincelastevent_20,timesincemidnight_20,weekday_20,label
92,GEN92,21065.998046875,A_SUBMITTED,,,,,,E,,,94814.15625,,1663700110.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,94814.15625,,1663703985.0,,,,,W_Assess_fraud,,,,,,A,,,94814.15625,,1663856133.0,,,,,A_PREACCEPTED,,,,,,E,,,94814.15625,,1663884075.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,94814.15625,,1664026224.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,94814.15625,,1664195900.9999998,,,,,W_Complete_preaccepted_appl,,,,,,A,,,94814.15625,,1664323828.0,,,,,A_ACCEPTED,,,,,,E,,,94814.15625,,1664327697.0,,,,,A_FINALIZED,,,,,,E,,,94814.15625,,1664331173.0,,,,,O_SELECTED,,,,,,C,,,94814.15625,,1664337434.0000002,,,,,O_CREATED,,,,,,C,,,94814.15625,,1664344998.0,,,,,O_SENT,,,,,,C,,,94814.15625,,1664354240.0,,,,,W_Call_after_offer,,,,,,A,,,94814.15625,,1664448975.0,,,,,W_Call_after_offer,,,,,,A,,,94814.15625,,1664563273.9999998,,,,,W_Call_after_offer,,,,,,A,,,94814.15625,,1664687224.0,,,,,W_Call_after_offer,,,,,,A,,,94814.15625,,1664819728.0,,,,,W_Call_after_offer,,,,,,A,,,94814.15625,,1664926630.0,,,,,O_SENT_BACK,,,,,,C,,,94814.15625,,1664991775.0,,,,,W_Assess_application,,,,,,A,,,94814.15625,,1665094612.0,,,,,W_Assess_application,,,,,,A,,,94814.15625,,1665255737.0,,,,,deviant
93,GEN93,19457.095703125,A_SUBMITTED,,,,,,E,,,94691.75,,1663697224.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,94691.75,,1663701634.0,,,,,W_Assess_fraud,,,,,,A,,,94691.75,,1663844977.0,,,,,A_PREACCEPTED,,,,,,E,,,94691.75,,1663845162.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,94691.75,,1663967469.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,94691.75,,1664068157.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,94691.75,,1664127397.0,,,,,A_ACCEPTED,,,,,,E,,,94691.75,,1664131673.0,,,,,A_FINALIZED,,,,,,E,,,94691.75,,1664136266.0,,,,,O_SELECTED,,,,,,C,,,94691.75,,1664143585.0,,,,,O_CREATED,,,,,,C,,,94691.75,,1664154717.9999998,,,,,O_SENT,,,,,,C,,,94691.75,,1664185812.0,,,,,W_Call_after_offer,,,,,,A,,,94691.75,,1664352671.0,,,,,W_Call_after_offer,,,,,,A,,,94691.75,,1664503817.0,,,,,W_Call_after_offer,,,,,,A,,,94691.75,,1664655427.0,,,,,W_Call_after_offer,,,,,,A,,,94691.75,,1664793433.0,,,,,W_Assess_application,,,,,,A,,,94691.75,,1664862168.0,,,,,W_Assess_application,,,,,,A,,,94691.75,,1664942043.0,,,,,W_Assess_application,,,,,,A,,,94691.75,,1665025868.0,,,,,W_Assess_application,,,,,,A,,,94691.75,,1665119582.0,,,,,deviant
94,GEN94,18158.37109375,A_SUBMITTED,,,,,,D,,,84123.31249999999,,1663061680.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,84123.31249999999,,1663062232.0,,,,,W_Assess_fraud,,,,,,A,,,84123.31249999999,,1663250446.0,,,,,A_PREACCEPTED,,,,,,E,,,84123.31249999999,,1663270352.0000002,,,,,W_Complete_preaccepted_appl,,,,,,A,,,84123.31249999999,,1663473696.0,,,,,A_ACCEPTED,,,,,,E,,,84123.31249999999,,1663513896.0,,,,,A_FINALIZED,,,,,,E,,,84123.31249999999,,1663521972.0,,,,,O_SELECTED,,,,,,C,,,84123.31249999999,,1663526641.0,,,,,O_CREATED,,,,,,C,,,84123.31249999999,,1663532814.0,,,,,O_SENT,,,,,,C,,,84123.31249999999,,1663544954.0,,,,,W_Call_after_offer,,,,,,A,,,84123.31249999999,,1663724981.0,,,,,W_Call_after_offer,,,,,,A,,,84123.31249999999,,1663850350.0,,,,,W_Assess_application,,,,,,A,,,84123.31249999999,,1663970436.0,,,,,W_Assess_application,,,,,,A,,,84123.31249999999,,1664052733.0,,,,,W_Assess_application,,,,,,A,,,84123.31249999999,,1664119017.0,,,,,W_Call_missing_information,,,,,,A,,,84123.31249999999,,1664182887.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,deviant
95,GEN95,17928.4609375,A_SUBMITTED,,,,,,E,,,125470.8359375,,1665540708.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,125470.8359375,,1665543981.0,,,,,W_Assess_fraud,,,,,,A,,,125470.8359375,,1665715335.0,,,,,A_PREACCEPTED,,,,,,D,,,125470.8359375,,1665729266.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,125470.8359375,,1665911439.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,125470.8359375,,1666144609.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,125470.8359375,,1666358690.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,125470.8359375,,1666548409.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,125470.8359375,,1666726149.0,,,,,A_ACCEPTED,,,,,,E,,,125470.8359375,,1666742355.0000002,,,,,A_FINALIZED,,,,,,E,,,125470.8359375,,1666742355.0,,,,,O_SELECTED,,,,,,C,,,125470.8359375,,1666742696.0,,,,,O_CREATED,,,,,,C,,,125470.8359375,,1666744477.0000002,,,,,O_SENT,,,,,,C,,,125470.8359375,,1666751516.0,,,,,W_Call_after_offer,,,,,,A,,,125470.8359375,,1666934955.0,,,,,O_SENT_BACK,,,,,,A,,,125470.8359375,,1667010354.0,,,,,W_Assess_application,,,,,,A,,,125470.8359375,,1667133583.0,,,,,W_Assess_application,,,,,,A,,,125470.8359375,,1667347921.9999998,,,,,W_Assess_application,,,,,,A,,,125470.8359375,,1667612812.0,,,,,W_Assess_application,,,,,,A,,,125470.8359375,,1667851320.0,,,,,deviant
96,GEN96,21463.244140625,A_SUBMITTED,,,,,,E,,,116593.4609375,,1665011855.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,116593.4609375,,1665014561.0,,,,,W_Assess_fraud,,,,,,A,,,116593.4609375,,1665143551.0,,,,,A_PREACCEPTED,,,,,,E,,,116593.4609375,,1665147074.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,116593.4609375,,1665245692.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,116593.4609375,,1665338221.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,116593.4609375,,1665439179.0,,,,,A_ACCEPTED,,,,,,D,,,116593.4609375,,1665446593.0,,,,,A_FINALIZED,,,,,,E,,,116593.4609375,,1665454280.0,,,,,O_SELECTED,,,,,,C,,,116593.4609375,,1665463859.0,,,,,O_CREATED,,,,,,C,,,116593.4609375,,1665473795.0,,,,,O_SENT,,,,,,C,,,116593.4609375,,1665495107.0,,,,,W_Call_after_offer,,,,,,A,,,116593.4609375,,1665620518.0,,,,,W_Call_after_offer,,,,,,A,,,116593.4609375,,1665706731.0,,,,,W_Call_after_offer,,,,,,A,,,116593.4609375,,1665770497.0,,,,,W_Call_after_offer,,,,,,A,,,116593.4609375,,1665881169.0000002,,,,,W_Call_after_offer,,,,,,A,,,116593.4609375,,1665986048.0,,,,,W_Call_after_offer,,,,,,C,,,116593.4609375,,1666059016.0,,,,,W_Call_after_offer,,,,,,A,,,116593.4609375,,1666094257.0,,,,,W_Call_after_offer,,,,,,A,,,116593.4609375,,1666145647.0,,,,,deviant
97,GEN97,22842.744140625,A_SUBMITTED,,,,,,E,,,152766.25,,1667179616.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,152766.25,,1667182526.0,,,,,W_Assess_fraud,,,,,,A,,,152766.25,,1667421049.0,,,,,A_PREACCEPTED,,,,,,E,,,152766.25,,1667452346.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,152766.25,,1667663706.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,152766.25,,1667923913.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,152766.25,,1668177532.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,152766.25,,1668396068.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,152766.25,,1668582149.0,,,,,A_ACCEPTED,,,,,,D,,,152766.25,,1668582149.0,,,,,A_FINALIZED,,,,,,D,,,152766.25,,1668588724.0,,,,,O_SELECTED,,,,,,C,,,152766.25,,1668595776.0,,,,,O_CREATED,,,,,,C,,,152766.25,,1668604264.9999998,,,,,O_SENT,,,,,,C,,,152766.25,,1668616320.0,,,,,W_Call_after_offer,,,,,,C,,,152766.25,,1668911576.0,,,,,W_Assess_application,,,,,,A,,,152766.25,,1669081913.0,,,,,W_Call_missing_information,,,,,,A,,,152766.25,,1669377501.9999998,,,,,W_Call_missing_information,,,,,,A,,,152766.25,,1669551917.9999998,,,,,W_Call_missing_information,,,,,,A,,,152766.25,,1669640758.0,,,,,O_ACCEPTED,,,,,,C,,,152766.25,,1669640758.0,,,,,deviant
98,GEN98,18724.095703125,A_SUBMITTED,,,,,,E,,,114706.109375,,1664893627.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,114706.109375,,1664895366.0,,,,,W_Assess_fraud,,,,,,A,,,114706.109375,,1665073037.0,,,,,A_PREACCEPTED,,,,,,D,,,114706.109375,,1665073037.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,114706.109375,,1665250661.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,114706.109375,,1665423106.0,,,,,A_ACCEPTED,,,,,,D,,,114706.109375,,1665423725.0,,,,,A_FINALIZED,,,,,,D,,,114706.109375,,1665432011.0,,,,,O_SELECTED,,,,,,C,,,114706.109375,,1665441787.0,,,,,O_CREATED,,,,,,C,,,114706.109375,,1665448809.9999998,,,,,O_SENT,,,,,,C,,,114706.109375,,1665459649.0,,,,,W_Call_after_offer,,,,,,A,,,114706.109375,,1665608389.0,,,,,W_Call_after_offer,,,,,,A,,,114706.109375,,1665673481.0,,,,,W_Call_after_offer,,,,,,A,,,114706.109375,,1665750339.0000002,,,,,W_Call_after_offer,,,,,,A,,,114706.109375,,1665858562.0,,,,,W_Call_after_offer,,,,,,A,,,114706.109375,,1665983314.0,,,,,W_Call_after_offer,,,,,,A,,,114706.109375,,1666113914.0000002,,,,,W_Call_after_offer,,,,,,A,,,114706.109375,,1666210464.0,,,,,W_Call_after_offer,,,,,,A,,,114706.109375,,1666282437.0,,,,,W_Call_after_offer,,,,,,C,,,114706.109375,,1666362098.0,,,,,deviant
99,GEN99,20322.05859375,A_SUBMITTED,,,,,,D,,,122384.203125,,1665354313.0,,,,,A_PARTLYSUBMITTED,,,,,,D,,,122384.203125,,1665357395.0,,,,,W_Assess_fraud,,,,,,A,,,122384.203125,,1665548565.0,,,,,A_PREACCEPTED,,,,,,D,,,122384.203125,,1665548565.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,122384.203125,,1665716329.0,,,,,A_ACCEPTED,,,,,,D,,,122384.203125,,1665716329.0,,,,,A_FINALIZED,,,,,,D,,,122384.203125,,1665725539.0,,,,,O_SELECTED,,,,,,C,,,122384.203125,,1665734718.0,,,,,O_CREATED,,,,,,C,,,122384.203125,,1665740401.0,,,,,O_CREATED,,,,,,C,,,122384.203125,,1665753144.0,,,,,O_SENT,,,,,,C,,,122384.203125,,1665802216.0,,,,,W_Call_after_offer,,,,,,A,,,122384.203125,,1665909674.0,,,,,W_Call_after_offer,,,,,,A,,,122384.203125,,1665928318.0,,,,,W_Call_after_offer,,,,,,A,,,122384.203125,,1666010627.0,,,,,W_Assess_application,,,,,,A,,,122384.203125,,1666090947.0,,,,,W_Assess_application,,,,,,A,,,122384.203125,,1666170429.0,,,,,W_Assess_application,,,,,,A,,,122384.203125,,1666284307.0,,,,,W_Assess_application,,,,,,A,,,122384.203125,,1666398830.0,,,,,W_Call_missing_information,,,,,,A,,,122384.203125,,1666545779.0000002,,,,,W_Call_missing_information,,,,,,A,,,122384.203125,,1666718138.0,,,,,deviant
100,GEN100,17670.54296875,A_SUBMITTED,,,,,,E,,,102344.1875,,1664154489.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,102344.1875,,1664154489.0,,,,,W_Assess_fraud,,,,,,A,,,102344.1875,,1664232113.0,,,,,A_PREACCEPTED,,,,,,E,,,102344.1875,,1664232113.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,102344.1875,,1664251543.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,102344.1875,,1664269701.9999998,,,,,W_Complete_preaccepted_appl,,,,,,A,,,102344.1875,,1664285631.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,102344.1875,,1664305885.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,102344.1875,,1664359613.0,,,,,A_ACCEPTED,,,,,,E,,,102344.1875,,1664365212.0,,,,,A_FINALIZED,,,,,,E,,,102344.1875,,1664370274.9999998,,,,,O_SELECTED,,,,,,C,,,102344.1875,,1664378264.0,,,,,O_CREATED,,,,,,C,,,102344.1875,,1664385255.0,,,,,O_SENT,,,,,,C,,,102344.1875,,1664393266.0,,,,,W_Call_after_offer,,,,,,A,,,102344.1875,,1664462217.0,,,,,W_Call_after_offer,,,,,,A,,,102344.1875,,1664484129.0,,,,,W_Call_after_offer,,,,,,A,,,102344.1875,,1664525301.0,,,,,W_Call_after_offer,,,,,,A,,,102344.1875,,1664566907.0,,,,,W_Call_after_offer,,,,,,A,,,102344.1875,,1664615760.0,,,,,W_Call_after_offer,,,,,,A,,,102344.1875,,1664662025.9999998,,,,,regular
101,GEN101,19674.466796875,A_SUBMITTED,,,,,,E,,,114551.390625,,1664884344.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,114551.390625,,1664884623.0,,,,,W_Assess_fraud,,,,,,A,,,114551.390625,,1665058114.0,,,,,O_DECLINED,,,,,,C,,,114551.390625,,1665066171.0,,,,,A_DECLINED,,,,,,E,,,114551.390625,,1665077249.0,,,,,0,,,,,,0,,,49805.12109375,,1661311977.0,,,,,0,,,,,,0,,,49805.12109375,,1661454440.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
102,GEN102,18091.443359375,A_SUBMITTED,,,,,,E,,,119468.8125,,1665180291.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,119468.8125,,1665183047.0,,,,,W_Assess_fraud,,,,,,A,,,119468.8125,,1665348272.0,,,,,A_PREACCEPTED,,,,,,D,,,119468.8125,,1665349409.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,119468.8125,,1665534276.0,,,,,A_DECLINED,,,,,,E,,,119468.8125,,1665569711.0,,,,,0,,,,,,0,,,49805.12109375,,1661454440.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
103,GEN103,20781.587890625,A_SUBMITTED,,,,,,E,,,114453.171875,,1664878537.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,114453.171875,,1664880712.0,,,,,W_Assess_fraud,,,,,,A,,,114453.171875,,1665044844.0,,,,,O_DECLINED,,,,,,C,,,114453.171875,,1665049154.0,,,,,A_DECLINED,,,,,,E,,,114453.171875,,1665061001.0,,,,,0,,,,,,0,,,49805.12109375,,1661311977.0,,,,,0,,,,,,0,,,49805.12109375,,1661454440.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
104,GEN104,16504.603515625,A_SUBMITTED,,,,,,E,,,98406.171875,,1663915982.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,98406.171875,,1663923157.0,,,,,W_Assess_fraud,,,,,,A,,,98406.171875,,1664071406.0,,,,,A_CANCELLED,,,,,,E,,,98406.171875,,1664073010.0,,,,,0,,,,,,0,,,49805.12109375,,1661208227.0,,,,,0,,,,,,0,,,49805.12109375,,1661311977.0,,,,,0,,,,,,0,,,49805.12109375,,1661454440.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
105,GEN105,25591.234375,A_SUBMITTED,,,,,,E,,,84914.1875,,1663109525.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,84914.1875,,1663118015.0,,,,,W_Assess_fraud,,,,,,A,,,84914.1875,,1663265487.0,,,,,A_PREACCEPTED,,,,,,E,,,84914.1875,,1663265487.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,84914.1875,,1663425775.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,84914.1875,,1663591862.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,84914.1875,,1663759990.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,84914.1875,,1663938443.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,84914.1875,,1664120442.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,84914.1875,,1664274972.0,,,,,A_ACCEPTED,,,,,,E,,,84914.1875,,1664293382.0,,,,,A_FINALIZED,,,,,,E,,,84914.1875,,1664298334.0,,,,,O_SELECTED,,,,,,C,,,84914.1875,,1664309327.0,,,,,O_CREATED,,,,,,C,,,84914.1875,,1664320293.0,,,,,O_SENT,,,,,,C,,,84914.1875,,1664337998.0,,,,,W_Call_after_offer,,,,,,C,,,84914.1875,,1664461343.0,,,,,O_SENT_BACK,,,,,,C,,,84914.1875,,1664533912.0,,,,,W_Assess_application,,,,,,C,,,84914.1875,,1664636814.0000002,,,,,W_Assess_application,,,,,,A,,,84914.1875,,1664786381.0,,,,,W_Assess_application,,,,,,A,,,84914.1875,,1664983992.0,,,,,regular
106,GEN106,18990.531250000004,A_SUBMITTED,,,,,,E,,,119347.4453125,,1665173932.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,119347.4453125,,1665177791.0,,,,,W_Assess_fraud,,,,,,A,,,119347.4453125,,1665339820.0,,,,,A_PREACCEPTED,,,,,,D,,,119347.4453125,,1665341839.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,119347.4453125,,1665496613.0,,,,,A_DECLINED,,,,,,E,,,119347.4453125,,1665500621.0,,,,,0,,,,,,0,,,49805.12109375,,1661454440.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
