Case ID;concept:name;Resource;start:timestamp;time:timestamp;label;lifecycle:transition;Activity
82909;Radicar Solicitud Homologacion;12836;2016-02-05 17:42:59.000;2016-02-05 17:43:09.000;deviant;complete;Radicar Solicitud Homologacion
82909;Cancelar Solicitud;19019;2016-02-05 17:53:54.000;2016-02-05 18:10:00.000;deviant;complete;Cancelar Solicitud
82909;Notificacion estudiante cancelacion soli;19019;2016-02-10 07:07:32.000;2016-02-10 07:07:32.000;deviant;complete;Notificacion estudiante cancelacion soli
82909;End;End;2016-02-10 07:07:32.000;2016-02-10 07:07:32.000;deviant;complete;End
82910;Start;Start;2016-02-05 17:54:28.000;2016-02-05 17:54:28.000;deviant;complete;Start
82910;Traer informacion estudiante - banner;12836;2016-02-05 17:54:28.000;2016-02-05 17:54:28.000;deviant;complete;Traer informacion estudiante - banner
82910;Radicar Solicitud Homologacion;12836;2016-02-05 17:54:29.000;2016-02-05 17:54:34.000;deviant;complete;Radicar Solicitud Homologacion
82910;Validar solicitud;1707;2016-02-05 18:00:11.000;2016-02-05 18:28:11.000;deviant;complete;Validar solicitud
82910;Homologacion por grupo de cursos;15930;2016-02-11 12:06:29.000;2016-02-11 14:22:29.000;deviant;complete;Homologacion por grupo de cursos
82910;End;End;2016-02-11 14:22:29.000;2016-02-11 14:22:29.000;deviant;complete;End
82952;Start;Start;2016-02-05 08:52:59.000;2016-02-05 08:52:59.000;deviant;complete;Start
82952;Traer informacion estudiante - banner;4708;2016-02-05 08:52:59.000;2016-02-05 08:52:59.000;deviant;complete;Traer informacion estudiante - banner
82952;Radicar Solicitud Homologacion;4708;2016-02-05 08:53:00.000;2016-02-05 08:53:19.000;deviant;complete;Radicar Solicitud Homologacion
82952;Cancelar Solicitud;677;2016-02-05 09:12:11.000;2016-02-05 09:18:58.000;deviant;complete;Cancelar Solicitud
82952;Notificacion estudiante cancelacion soli;677;2016-02-08 07:52:36.000;2016-02-08 07:52:36.000;deviant;complete;Notificacion estudiante cancelacion soli
82952;End;End;2016-02-08 07:52:36.000;2016-02-08 07:52:36.000;deviant;complete;End
82960;Start;Start;2016-02-05 12:30:31.000;2016-02-05 12:30:31.000;deviant;complete;Start
82960;Traer informacion estudiante - banner;11811;2016-02-05 12:30:31.000;2016-02-05 12:30:31.000;deviant;complete;Traer informacion estudiante - banner
82960;Radicar Solicitud Homologacion;11811;2016-02-05 12:30:32.000;2016-02-05 12:30:32.000;deviant;complete;Radicar Solicitud Homologacion
82960;Cancelar Solicitud;669;2016-02-05 12:37:13.000;2016-02-05 12:39:49.000;deviant;complete;Cancelar Solicitud
82960;Notificacion estudiante cancelacion soli;669;2016-02-05 16:36:38.000;2016-02-05 16:36:38.000;deviant;complete;Notificacion estudiante cancelacion soli
82960;End;End;2016-02-05 16:36:38.000;2016-02-05 16:36:38.000;deviant;complete;End
83051;Start;Start;2016-02-05 20:14:46.000;2016-02-05 20:14:46.000;deviant;complete;Start
83051;Traer informacion estudiante - banner;10962;2016-02-05 20:14:46.000;2016-02-05 20:14:46.000;deviant;complete;Traer informacion estudiante - banner
83051;Radicar Solicitud Homologacion;10962;2016-02-05 20:14:49.000;2016-02-05 20:14:49.000;deviant;complete;Radicar Solicitud Homologacion
83051;Cancelar Solicitud;716;2016-02-06 10:01:21.000;2016-02-06 12:49:21.000;deviant;complete;Cancelar Solicitud
83051;Notificacion estudiante cancelacion soli;716;2016-03-08 06:51:08.000;2016-03-08 06:51:08.000;deviant;complete;Notificacion estudiante cancelacion soli
83051;End;End;2016-03-08 06:51:08.000;2016-03-08 06:51:08.000;deviant;complete;End
83053;Start;Start;2016-02-05 20:34:43.000;2016-02-05 20:34:43.000;deviant;complete;Start
83053;Traer informacion estudiante - banner;6639;2016-02-05 20:34:43.000;2016-02-05 20:34:43.000;deviant;complete;Traer informacion estudiante - banner
83053;Radicar Solicitud Homologacion;6639;2016-02-05 20:34:44.000;2016-02-05 20:34:44.000;deviant;complete;Radicar Solicitud Homologacion
83053;Validar solicitud;22475;2016-02-05 20:52:44.000;2016-02-05 20:52:44.000;deviant;complete;Validar solicitud
83053;Homologacion por grupo de cursos;1343;2016-02-08 06:21:59.000;2016-02-08 06:53:18.000;deviant;complete;Homologacion por grupo de cursos
83053;End;End;2016-02-08 06:53:18.000;2016-02-08 06:53:18.000;deviant;complete;End
83201;Start;Start;2016-02-06 05:48:18.000;2016-02-06 05:48:18.000;deviant;complete;Start
83201;Traer informacion estudiante - banner;11583;2016-02-06 05:48:18.000;2016-02-06 05:48:18.000;deviant;complete;Traer informacion estudiante - banner
83201;Radicar Solicitud Homologacion;11583;2016-02-06 05:48:26.000;2016-02-06 06:26:12.000;deviant;complete;Radicar Solicitud Homologacion
83201;Notificacion estudiante cancelacion soli;1;2016-02-23 14:10:18.000;2016-02-23 14:10:18.000;deviant;complete;Notificacion estudiante cancelacion soli
83201;End;End;2016-02-23 14:10:18.000;2016-02-23 14:10:18.000;deviant;complete;End
83251;Start;Start;2016-02-06 10:29:53.000;2016-02-06 10:29:53.000;regular;complete;Start
83251;Validar solicitud;716;2016-02-06 10:29:53.000;2016-02-06 12:09:21.000;regular;complete;Validar solicitud
83251;Traer informacion estudiante - banner;7770;2016-02-06 10:48:54.000;2016-02-06 10:48:54.000;regular;complete;Traer informacion estudiante - banner
83251;Radicar Solicitud Homologacion;7770;2016-02-06 10:49:00.000;2016-02-06 10:49:00.000;regular;complete;Radicar Solicitud Homologacion
83251;Homologacion por grupo de cursos;7394;2016-02-24 11:28:01.000;2016-02-24 11:28:51.000;regular;complete;Homologacion por grupo de cursos
83251;Revisar curso;716;2016-02-24 11:28:01.000;2016-02-24 11:28:03.000;regular;complete;Revisar curso
83251;Evaluacion curso;716;2016-02-24 11:30:02.000;2016-02-24 11:30:42.000;regular;complete;Evaluacion curso
83251;Validacion final;716;2016-02-24 14:10:59.000;2016-02-24 14:10:59.000;regular;complete;Validacion final
83251;Visto Bueno Cierre Proceso;7394;2016-02-24 14:11:36.000;2016-02-24 14:11:42.000;regular;complete;Visto Bueno Cierre Proceso
83251;Transferir Creditos;7394;2016-02-24 14:18:04.000;2016-02-24 14:18:04.000;regular;complete;Transferir Creditos
83251;Transferir creditos homologables;7394;2016-02-24 14:18:05.000;2016-02-24 14:18:05.000;regular;complete;Transferir creditos homologables
83251;Transferir creditos homologables;7394;2016-02-24 14:18:05.000;2016-02-24 14:18:05.000;regular;complete;Transferir creditos homologables
83251;End;End;2016-02-24 14:18:05.000;2016-02-24 14:18:05.000;regular;complete;End
83252;Start;Start;2016-02-06 09:08:27.000;2016-02-06 09:08:27.000;deviant;complete;Start
83252;Cancelar Solicitud;19019;2016-02-06 09:08:27.000;2016-02-06 09:08:27.000;deviant;complete;Cancelar Solicitud
83252;Traer informacion estudiante - banner;11204;2016-02-06 11:12:15.000;2016-02-06 11:12:15.000;deviant;complete;Traer informacion estudiante - banner
83252;Radicar Solicitud Homologacion;11204;2016-02-06 11:12:18.000;2016-02-06 11:12:18.000;deviant;complete;Radicar Solicitud Homologacion
83252;Notificacion estudiante cancelacion soli;19019;2016-02-08 07:01:35.000;2016-02-08 07:01:35.000;deviant;complete;Notificacion estudiante cancelacion soli
83252;End;End;2016-02-08 07:01:35.000;2016-02-08 07:01:35.000;deviant;complete;End
83601;Start;Start;2016-02-07 08:53:43.000;2016-02-07 08:53:43.000;deviant;complete;Start
83601;Traer informacion estudiante - banner;12814;2016-02-07 08:53:43.000;2016-02-07 08:53:43.000;deviant;complete;Traer informacion estudiante - banner
83601;Radicar Solicitud Homologacion;12814;2016-02-07 08:53:50.000;2016-02-07 08:53:50.000;deviant;complete;Radicar Solicitud Homologacion
83601;Validar solicitud;6694;2016-02-07 09:18:45.000;2016-02-07 09:18:45.000;deviant;complete;Validar solicitud
83601;Homologacion por grupo de cursos;6971;2016-02-08 05:08:36.000;2016-02-08 05:56:36.000;deviant;complete;Homologacion por grupo de cursos
83601;End;End;2016-02-08 05:56:36.000;2016-02-08 05:56:36.000;deviant;complete;End
83651;Start;Start;2016-02-07 10:00:59.000;2016-02-07 10:00:59.000;deviant;complete;Start
83651;Traer informacion estudiante - banner;9519;2016-02-07 10:00:59.000;2016-02-07 10:00:59.000;deviant;complete;Traer informacion estudiante - banner
83651;Radicar Solicitud Homologacion;9519;2016-02-07 10:01:06.000;2016-02-07 10:01:06.000;deviant;complete;Radicar Solicitud Homologacion
83651;Cancelar Solicitud;677;2016-02-07 14:38:26.000;2016-02-07 14:39:21.000;deviant;complete;Cancelar Solicitud
83651;Notificacion estudiante cancelacion soli;677;2016-02-08 08:55:59.000;2016-02-08 08:55:59.000;deviant;complete;Notificacion estudiante cancelacion soli
83651;End;End;2016-02-08 08:55:59.000;2016-02-08 08:55:59.000;deviant;complete;End
83753;Start;Start;2016-02-07 16:54:40.000;2016-02-07 16:54:40.000;deviant;complete;Start
83753;Traer informacion estudiante - banner;9298;2016-02-07 16:54:40.000;2016-02-07 16:54:40.000;deviant;complete;Traer informacion estudiante - banner
83753;Radicar Solicitud Homologacion;9298;2016-02-07 16:54:43.000;2016-02-07 16:54:43.000;deviant;complete;Radicar Solicitud Homologacion
83753;Cancelar Solicitud;7297;2016-02-07 17:37:04.000;2016-02-07 18:41:09.000;deviant;complete;Cancelar Solicitud
83753;Notificacion estudiante cancelacion soli;7297;2016-02-18 08:05:37.000;2016-02-18 08:05:37.000;deviant;complete;Notificacion estudiante cancelacion soli
83753;End;End;2016-02-18 08:05:37.000;2016-02-18 08:05:37.000;deviant;complete;End
83852;Start;Start;2016-02-07 15:18:22.000;2016-02-07 15:18:22.000;deviant;complete;Start
83852;Traer informacion estudiante - banner;5292;2016-02-07 15:18:22.000;2016-02-07 15:18:22.000;deviant;complete;Traer informacion estudiante - banner
83852;Radicar Solicitud Homologacion;5292;2016-02-07 15:18:25.000;2016-02-07 15:42:25.000;deviant;complete;Radicar Solicitud Homologacion
83852;Validar solicitud;19019;2016-02-11 06:26:11.000;2016-02-11 06:27:57.000;deviant;complete;Validar solicitud
83852;Homologacion por grupo de cursos;1007;2016-02-11 09:46:23.000;2016-02-11 10:11:37.000;deviant;complete;Homologacion por grupo de cursos
83852;End;End;2016-02-11 10:11:37.000;2016-02-11 10:11:37.000;deviant;complete;End
83853;Start;Start;2016-02-07 15:57:26.000;2016-02-07 15:57:26.000;deviant;complete;Start
83853;Traer informacion estudiante - banner;5396;2016-02-07 15:57:26.000;2016-02-07 15:57:26.000;deviant;complete;Traer informacion estudiante - banner
83853;Radicar Solicitud Homologacion;5396;2016-02-07 15:57:30.000;2016-02-07 16:21:30.000;deviant;complete;Radicar Solicitud Homologacion
83853;Validar solicitud;5802;2016-02-10 21:17:57.000;2016-02-10 22:23:42.000;deviant;complete;Validar solicitud
83853;Homologacion por grupo de cursos;7323;2016-02-23 09:45:29.000;2016-02-23 11:03:43.000;deviant;complete;Homologacion por grupo de cursos
83853;End;End;2016-02-23 11:03:43.000;2016-02-23 11:03:43.000;deviant;complete;End
83902;Start;Start;2016-02-07 20:52:19.000;2016-02-07 20:52:19.000;deviant;complete;Start
83902;Traer informacion estudiante - banner;22624;2016-02-07 20:52:19.000;2016-02-07 20:52:19.000;deviant;complete;Traer informacion estudiante - banner
83902;Radicar Solicitud Homologacion;22624;2016-02-07 20:52:21.000;2016-02-07 20:52:21.000;deviant;complete;Radicar Solicitud Homologacion
83902;Cancelar Solicitud;22624;2016-02-07 21:42:40.000;2016-02-07 21:42:40.000;deviant;complete;Cancelar Solicitud
83902;Notificacion estudiante cancelacion soli;22624;2016-02-07 22:02:18.000;2016-02-07 22:02:18.000;deviant;complete;Notificacion estudiante cancelacion soli
83902;End;End;2016-02-07 22:02:18.000;2016-02-07 22:02:18.000;deviant;complete;End
83903;Start;Start;2016-02-07 21:49:25.000;2016-02-07 21:49:25.000;regular;complete;Start
83903;Traer informacion estudiante - banner;22624;2016-02-07 21:49:25.000;2016-02-07 21:49:25.000;regular;complete;Traer informacion estudiante - banner
83903;Radicar Solicitud Homologacion;22624;2016-02-07 21:49:29.000;2016-02-07 21:49:29.000;regular;complete;Radicar Solicitud Homologacion
83903;Validar solicitud;716;2016-02-07 21:59:46.000;2016-02-07 23:38:41.000;regular;complete;Validar solicitud
83903;Homologacion por grupo de cursos;7394;2016-02-24 10:55:33.000;2016-02-24 10:56:56.000;regular;complete;Homologacion por grupo de cursos
83903;Revisar curso;716;2016-02-24 10:55:34.000;2016-02-24 10:55:35.000;regular;complete;Revisar curso
83903;Evaluacion curso;716;2016-02-24 10:56:59.000;2016-02-24 10:58:16.000;regular;complete;Evaluacion curso
83903;Validacion final;716;2016-02-24 14:14:37.000;2016-02-24 14:14:38.000;regular;complete;Validacion final
83903;Visto Bueno Cierre Proceso;7394;2016-02-24 14:15:52.000;2016-02-24 14:15:55.000;regular;complete;Visto Bueno Cierre Proceso
83903;End;End;2016-02-24 14:15:55.000;2016-02-24 14:15:55.000;regular;complete;End
84001;Start;Start;2016-02-08 07:07:49.000;2016-02-08 07:07:49.000;deviant;complete;Start
84001;Traer informacion estudiante - banner;8225;2016-02-08 07:07:49.000;2016-02-08 07:07:49.000;deviant;complete;Traer informacion estudiante - banner
84001;Radicar Solicitud Homologacion;8225;2016-02-08 07:07:57.000;2016-02-08 07:15:57.000;deviant;complete;Radicar Solicitud Homologacion
84001;Validar solicitud;19019;2016-02-08 18:34:14.000;2016-02-08 18:34:55.000;deviant;complete;Validar solicitud
84001;Homologacion por grupo de cursos;1007;2016-02-09 08:41:23.000;2016-02-09 12:31:02.000;deviant;complete;Homologacion por grupo de cursos
84001;End;End;2016-02-09 12:31:02.000;2016-02-09 12:31:02.000;deviant;complete;End
84051;Start;Start;2016-02-08 08:59:47.000;2016-02-08 08:59:47.000;deviant;complete;Start
84051;Homologacion por grupo de cursos;3445;2016-02-08 08:59:47.000;2016-02-08 12:42:47.000;deviant;complete;Homologacion por grupo de cursos
84051;Traer informacion estudiante - banner;1792;2016-02-08 09:47:09.000;2016-02-08 09:47:09.000;deviant;complete;Traer informacion estudiante - banner
84051;Radicar Solicitud Homologacion;1792;2016-02-08 09:47:15.000;2016-02-08 09:48:38.000;deviant;complete;Radicar Solicitud Homologacion
84051;Validar solicitud;677;2016-02-08 11:10:59.000;2016-02-08 11:10:59.000;deviant;complete;Validar solicitud
84051;End;End;2016-02-08 11:10:59.000;2016-02-08 11:10:59.000;deviant;complete;End
84103;Start;Start;2016-02-08 07:59:51.000;2016-02-08 07:59:51.000;deviant;complete;Start
84103;Traer informacion estudiante - banner;2150;2016-02-08 07:59:51.000;2016-02-08 07:59:51.000;deviant;complete;Traer informacion estudiante - banner
84103;Radicar Solicitud Homologacion;2150;2016-02-08 07:59:52.000;2016-02-08 08:00:01.000;deviant;complete;Radicar Solicitud Homologacion
84103;Cancelar Solicitud;22475;2016-02-08 08:09:07.000;2016-02-08 08:12:57.000;deviant;complete;Cancelar Solicitud
84103;Notificacion estudiante cancelacion soli;22475;2016-02-08 13:36:10.000;2016-02-08 13:36:10.000;deviant;complete;Notificacion estudiante cancelacion soli
84103;End;End;2016-02-08 13:36:10.000;2016-02-08 13:36:10.000;deviant;complete;End
84105;Start;Start;2016-02-08 08:08:01.000;2016-02-08 08:08:01.000;deviant;complete;Start
84105;Traer informacion estudiante - banner;3729;2016-02-08 08:08:01.000;2016-02-08 08:08:01.000;deviant;complete;Traer informacion estudiante - banner
84105;Radicar Solicitud Homologacion;3729;2016-02-08 08:08:02.000;2016-02-08 08:08:04.000;deviant;complete;Radicar Solicitud Homologacion
84105;Cancelar Solicitud;22475;2016-02-08 08:10:52.000;2016-02-08 08:14:41.000;deviant;complete;Cancelar Solicitud
84105;Notificacion estudiante cancelacion soli;22475;2016-02-08 13:33:44.000;2016-02-08 13:33:44.000;deviant;complete;Notificacion estudiante cancelacion soli
84105;End;End;2016-02-08 13:33:44.000;2016-02-08 13:33:44.000;deviant;complete;End
84252;Start;Start;2016-02-08 14:03:48.000;2016-02-08 14:03:48.000;deviant;complete;Start
84252;Traer informacion estudiante - banner;8819;2016-02-08 14:03:48.000;2016-02-08 14:03:48.000;deviant;complete;Traer informacion estudiante - banner
84252;Radicar Solicitud Homologacion;8819;2016-02-08 14:03:49.000;2016-02-08 14:03:54.000;deviant;complete;Radicar Solicitud Homologacion
84252;Cancelar Solicitud;8819;2016-02-08 14:09:11.000;2016-02-08 14:17:49.000;deviant;complete;Cancelar Solicitud
84252;Notificacion estudiante cancelacion soli;8819;2016-02-09 14:47:25.000;2016-02-09 14:47:25.000;deviant;complete;Notificacion estudiante cancelacion soli
84252;End;End;2016-02-09 14:47:25.000;2016-02-09 14:47:25.000;deviant;complete;End
84352;Start;Start;2016-02-08 13:28:30.000;2016-02-08 13:28:30.000;deviant;complete;Start
84352;Traer informacion estudiante - banner;24519;2016-02-08 13:28:30.000;2016-02-08 13:28:30.000;deviant;complete;Traer informacion estudiante - banner
84352;Radicar Solicitud Homologacion;24519;2016-02-08 13:28:30.000;2016-02-08 13:29:01.000;deviant;complete;Radicar Solicitud Homologacion
84352;Cancelar Solicitud;559;2016-02-08 14:31:36.000;2016-02-08 18:39:45.000;deviant;complete;Cancelar Solicitud
84352;Notificacion estudiante cancelacion soli;559;2016-03-29 15:40:55.000;2016-03-29 15:40:55.000;deviant;complete;Notificacion estudiante cancelacion soli
84352;End;End;2016-03-29 15:40:55.000;2016-03-29 15:40:55.000;deviant;complete;End
84451;Start;Start;2016-02-09 07:42:53.000;2016-02-09 07:42:53.000;deviant;complete;Start
84451;Homologacion por grupo de cursos;3445;2016-02-09 07:42:53.000;2016-02-09 11:18:53.000;deviant;complete;Homologacion por grupo de cursos
84451;Traer informacion estudiante - banner;4708;2016-02-09 10:16:47.000;2016-02-09 10:16:47.000;deviant;complete;Traer informacion estudiante - banner
84451;Radicar Solicitud Homologacion;4708;2016-02-09 10:16:54.000;2016-02-09 10:17:05.000;deviant;complete;Radicar Solicitud Homologacion
84451;Validar solicitud;677;2016-02-09 10:28:00.000;2016-02-09 10:28:00.000;deviant;complete;Validar solicitud
84451;End;End;2016-02-09 10:28:00.000;2016-02-09 10:28:00.000;deviant;complete;End
